omega,Re_G,Im_G
6.648889633545880251e-01,5.639990954257630973e-01,-1.560924128739367700e-01
6.649890056590354037e-01,5.639875007663552875e-01,-1.561144766812231355e-01
6.650890630163160955e-01,5.639759036799484315e-01,-1.561365406999057903e-01
6.651891354286949554e-01,5.639643041739961227e-01,-1.561586049315440983e-01
6.652892228984371714e-01,5.639527022563534109e-01,-1.561806693776731647e-01
6.653893254278083758e-01,5.639410979345239605e-01,-1.562027340398489672e-01
6.654894430190745336e-01,5.639294912161596507e-01,-1.562247989195753028e-01
6.655895756745018321e-01,5.639178821084857018e-01,-1.562468640184432878e-01
6.656897233963571248e-01,5.639062706193417318e-01,-1.562689293379375954e-01
6.657898861869072649e-01,5.638946567561611278e-01,-1.562909948795921655e-01
6.658900640484194389e-01,5.638830405263787204e-01,-1.563130606449763815e-01
6.659902569831614993e-01,5.638714219375238201e-01,-1.563351266355813562e-01
6.660904649934011879e-01,5.638598009970789970e-01,-1.563571928529454147e-01
6.661906880814070231e-01,5.638481777125388117e-01,-1.563792592985730201e-01
6.662909262494476348e-01,5.638365520911331474e-01,-1.564013259739872874e-01
6.663911794997919857e-01,5.638249241404272860e-01,-1.564233928807244323e-01
6.664914478347095939e-01,5.638132938678455108e-01,-1.564454600202778434e-01
6.665917312564698660e-01,5.638016612805748506e-01,-1.564675273941796008e-01
6.666920297673430973e-01,5.637900263861734818e-01,-1.564895950038706907e-01
6.667923433695995827e-01,5.637783891919894153e-01,-1.565116628509410357e-01
6.668926720655099505e-01,5.637667497050686816e-01,-1.565337309368364793e-01
6.669930158573454948e-01,5.637551079330014314e-01,-1.565557992631078366e-01
6.670933747473772879e-01,5.637434638829738054e-01,-1.565778678311892935e-01
6.671937487378774012e-01,5.637318175621758298e-01,-1.565999366426180373e-01
6.672941378311176841e-01,5.637201689781558001e-01,-1.566220056988627540e-01
6.673945420293706521e-01,5.637085181377871068e-01,-1.566440750014452821e-01
6.674949613349091537e-01,5.636968650485115750e-01,-1.566661445518239271e-01
6.675953957500061486e-01,5.636852097174278597e-01,-1.566882143514892189e-01
6.676958452769352625e-01,5.636735521517479697e-01,-1.567102844018971319e-01
6.677963099179702322e-01,5.636618923586824703e-01,-1.567323547045523513e-01
6.678967896753850164e-01,5.636502303453534424e-01,-1.567544252609563982e-01
6.679972845514543511e-01,5.636385661189174945e-01,-1.567764960725681056e-01
6.680977945484528613e-01,5.636268996863117442e-01,-1.567985671408121673e-01
6.681983196686559490e-01,5.636152310549111810e-01,-1.568206384672093667e-01
6.682988599143389052e-01,5.636035602316814552e-01,-1.568427100531739615e-01
6.683994152877775763e-01,5.635918872236176380e-01,-1.568647819002318144e-01
6.684999857912483634e-01,5.635802120378722302e-01,-1.568868540097895226e-01
6.686005714270275568e-01,5.635685346813948948e-01,-1.569089263833481629e-01
6.687011721973922240e-01,5.635568551611989108e-01,-1.569309990223696771e-01
6.688017881046195434e-01,5.635451734842795712e-01,-1.569530719282398734e-01
6.689024191509870265e-01,5.635334896576880137e-01,-1.569751451024406774e-01
6.690030653387726289e-01,5.635218036883650194e-01,-1.569972185464630354e-01
6.691037266702544173e-01,5.635101155832070718e-01,-1.570192922616630293e-01
6.692044031477112354e-01,5.634984253491251982e-01,-1.570413662495738216e-01
6.693050947734220379e-01,5.634867329930592916e-01,-1.570634405115651500e-01
6.694058015496657799e-01,5.634750385219230440e-01,-1.570855150491361207e-01
6.695065234787224151e-01,5.634633419425710832e-01,-1.571075898636732915e-01
6.696072605628716756e-01,5.634516432618696946e-01,-1.571296649566227277e-01
6.697080128043940705e-01,5.634399424866193273e-01,-1.571517403294122039e-01
6.698087802055701090e-01,5.634282396236873769e-01,-1.571738159834624171e-01
6.699095627686807441e-01,5.634165346797566087e-01,-1.571958919202234572e-01
6.700103604960074843e-01,5.634048276618669471e-01,-1.572179681410589835e-01
6.701111733898318379e-01,5.633931185764883276e-01,-1.572400446474343239e-01
6.702120014524359792e-01,5.633814074306752184e-01,-1.572621214407664558e-01
6.703128446861021938e-01,5.633696942308848987e-01,-1.572841985224774086e-01
6.704137030931131003e-01,5.633579789840624796e-01,-1.573062758939227646e-01
6.705145766757518722e-01,5.633462616968019088e-01,-1.573283535565429825e-01
6.706154654363019052e-01,5.633345423757186721e-01,-1.573504315117500163e-01
6.707163693770469282e-01,5.633228210276155501e-01,-1.573725097609639245e-01
6.708172885002710029e-01,5.633110976590369745e-01,-1.573945883055637707e-01
6.709182228082585242e-01,5.632993722767084543e-01,-1.574166671469219014e-01
6.710191723032943312e-01,5.632876448871078079e-01,-1.574387462864631493e-01
6.711201369876634848e-01,5.632759154970525817e-01,-1.574608257256053800e-01
6.712211168636514902e-01,5.632641841129660820e-01,-1.574829054656685656e-01
6.713221119335440745e-01,5.632524507414186088e-01,-1.575049855081057382e-01
6.714231221996274090e-01,5.632407153889495977e-01,-1.575270658542221591e-01
6.715241476641881091e-01,5.632289780620990394e-01,-1.575491465055193774e-01
6.716251883295127900e-01,5.632172387674376779e-01,-1.575712274632489474e-01
6.717262441978888443e-01,5.632054975114076933e-01,-1.575933087288876600e-01
6.718273152716036645e-01,5.631937543005558489e-01,-1.576153903037470216e-01
6.719284015529450871e-01,5.631820091411695595e-01,-1.576374721892487840e-01
6.720295030442015038e-01,5.631702620399101633e-01,-1.576595543867320703e-01
6.721306197476613065e-01,5.631585130030117847e-01,-1.576816368975491600e-01
6.722317516656133307e-01,5.631467620370794736e-01,-1.577037197230614918e-01
6.723328988003470785e-01,5.631350091483598996e-01,-1.577258028646760790e-01
6.724340611541518298e-01,5.631232543432057591e-01,-1.577478863236842499e-01
6.725352387293178635e-01,5.631114976280728879e-01,-1.577699701015155831e-01
6.726364315281351258e-01,5.630997390093669397e-01,-1.577920541994725645e-01
6.727376395528944508e-01,5.630879784931271947e-01,-1.578141386189514939e-01
6.728388628058866727e-01,5.630762160859542620e-01,-1.578362233612420618e-01
6.729401012894031808e-01,5.630644517940263105e-01,-1.578583084277133397e-01
6.730413550057355865e-01,5.630526856236901523e-01,-1.578803938197397005e-01
6.731426239571760561e-01,5.630409175809343303e-01,-1.579024795386196889e-01
6.732439081460166452e-01,5.630291476723220390e-01,-1.579245655857173802e-01
6.733452075745502974e-01,5.630173759039057702e-01,-1.579466519623335119e-01
6.734465222450698452e-01,5.630056022818992201e-01,-1.579687386698357121e-01
6.735478521598688983e-01,5.629938268125251888e-01,-1.579908257095677115e-01
6.736491973212409556e-01,5.629820495019945970e-01,-1.580129130827866157e-01
6.737505577314801819e-01,5.629702703563429500e-01,-1.580350007909033516e-01
6.738519333928810751e-01,5.629584893817860536e-01,-1.580570888351677805e-01
6.739533243077383551e-01,5.629467065843966056e-01,-1.580791772169398146e-01
6.740547304783469640e-01,5.629349219703362328e-01,-1.581012659375456986e-01
6.741561519070025099e-01,5.629231355456595365e-01,-1.581233549982480335e-01
6.742575885960008231e-01,5.629113473163844805e-01,-1.581454444004318505e-01
6.743590405476379557e-01,5.628995572886136278e-01,-1.581675341453250283e-01
6.744605077642104041e-01,5.628877654684476539e-01,-1.581896242343309722e-01
6.745619902480149976e-01,5.628759718617108998e-01,-1.582117146686441989e-01
6.746634880013490099e-01,5.628641764745825338e-01,-1.582338054496542079e-01
6.747650010265099363e-01,5.628523793130661979e-01,-1.582558965785971772e-01
6.748665293257954945e-01,5.628405803828127052e-01,-1.582779880568469244e-01
6.749680729015041791e-01,5.628287796901806361e-01,-1.583000798856137870e-01
6.750696317559341519e-01,5.628169772408638805e-01,-1.583221720662557341e-01
6.751712058913847958e-01,5.628051730407581665e-01,-1.583442646000012555e-01
6.752727953101549385e-01,5.627933670958931156e-01,-1.583663574881685188e-01
6.753744000145445181e-01,5.627815594120869624e-01,-1.583884507320573176e-01
6.754760200068532505e-01,5.627697499952073468e-01,-1.584105443328963081e-01
6.755776552893815179e-01,5.627579388510763891e-01,-1.584326382920381582e-01
6.756793058644299244e-01,5.627461259854761311e-01,-1.584547326107051957e-01
6.757809717342994071e-01,5.627343114043221739e-01,-1.584768272901750930e-01
6.758826529012914586e-01,5.627224951132755448e-01,-1.584989223317467832e-01
6.759843493677076820e-01,5.627106771183328915e-01,-1.585210177366448148e-01
6.760860611358500138e-01,5.626988574250386677e-01,-1.585431135061555197e-01
6.761877882080210567e-01,5.626870360392405290e-01,-1.585652096415791357e-01
6.762895305865231910e-01,5.626752129666182656e-01,-1.585873061441204213e-01
6.763912882736596854e-01,5.626633882129442599e-01,-1.586094030150647094e-01
6.764930612717339198e-01,5.626515617838939720e-01,-1.586315002556784037e-01
6.765948495830496068e-01,5.626397336850000874e-01,-1.586535978671997915e-01
6.766966532099109033e-01,5.626279039221304679e-01,-1.586756958508457049e-01
6.767984721546222993e-01,5.626160725008053642e-01,-1.586977942078917070e-01
6.769003064194885066e-01,5.626042394266851376e-01,-1.587198929396164693e-01
6.770021560068146815e-01,5.625924047053413313e-01,-1.587419920472357970e-01
6.771040209189062020e-01,5.625805683424608405e-01,-1.587640915319681878e-01
6.772059011580691124e-01,5.625687303435543685e-01,-1.587861913950756876e-01
6.773077967266095678e-01,5.625568907140238162e-01,-1.588082916377922260e-01
6.774097076268339457e-01,5.625450494597404871e-01,-1.588303922613323038e-01
6.775116338610492894e-01,5.625332065859561803e-01,-1.588524932669404532e-01
6.776135754315626425e-01,5.625213620983172680e-01,-1.588745946558713096e-01
6.777155323406818255e-01,5.625095160021097440e-01,-1.588966964293232753e-01
6.778175045907144369e-01,5.624976683030391555e-01,-1.589187985884932541e-01
6.779194921839690746e-01,5.624858190065765706e-01,-1.589409011346257228e-01
6.780214951227541142e-01,5.624739681179421469e-01,-1.589630040689382906e-01
6.781235134093785977e-01,5.624621156426810042e-01,-1.589851073926402403e-01
6.782255470461518998e-01,5.624502615861403099e-01,-1.590072111069460170e-01
6.783275960353835066e-01,5.624384059538685143e-01,-1.590293152130925480e-01
6.784296603793835700e-01,5.624265487509972905e-01,-1.590514197122643858e-01
6.785317400804624643e-01,5.624146899831357072e-01,-1.590735246056088070e-01
6.786338351409306746e-01,5.624028296553297279e-01,-1.590956298944160852e-01
6.787359455630994631e-01,5.623909677732027435e-01,-1.591177355798747972e-01
6.788380713492800922e-01,5.623791043418820967e-01,-1.591398416631062129e-01
6.789402125017844902e-01,5.623672393666481195e-01,-1.591619481453827312e-01
6.790423690229244746e-01,5.623553728528482010e-01,-1.591840550278745270e-01
6.791445409150126400e-01,5.623435048056973917e-01,-1.592061623117580205e-01
6.792467281803618029e-01,5.623316352303101562e-01,-1.592282699982444094e-01
6.793489308212850020e-01,5.623197641321415752e-01,-1.592503780884719777e-01
6.794511488400958310e-01,5.623078915162531555e-01,-1.592724865836664394e-01
6.795533822391079948e-01,5.622960173877730172e-01,-1.592945954850034374e-01
6.796556310206357532e-01,5.622841417519740537e-01,-1.593167047936372427e-01
6.797578951869935882e-01,5.622722646139096669e-01,-1.593388145107617337e-01
6.798601747404963147e-01,5.622603859789749858e-01,-1.593609246375160271e-01
6.799624696834593029e-01,5.622485058518940093e-01,-1.593830351751347740e-01
6.800647800181981451e-01,5.622366242381308110e-01,-1.594051461247088797e-01
6.801671057470285442e-01,5.622247411425229657e-01,-1.594272574874463499e-01
6.802694468722668697e-01,5.622128565701793868e-01,-1.594493692644889937e-01
6.803718033962297129e-01,5.622009705261737933e-01,-1.594714814570399597e-01
6.804741753212342203e-01,5.621890830155963359e-01,-1.594935940662111362e-01
6.805765626495975384e-01,5.621771940434279191e-01,-1.595157070931345344e-01
6.806789653836372578e-01,5.621653036147111759e-01,-1.595378205390164117e-01
6.807813835256715240e-01,5.621534117343449655e-01,-1.595599344049895285e-01
6.808838170780187049e-01,5.621415184072574567e-01,-1.595820486921934456e-01
6.809862660429973902e-01,5.621296236385308065e-01,-1.596041634017675015e-01
6.810887304229267247e-01,5.621177274330472207e-01,-1.596262785348727120e-01
6.811912102201260755e-01,5.621058297957385319e-01,-1.596483940925935707e-01
6.812937054369153644e-01,5.620939307314215538e-01,-1.596705100761609264e-01
6.813962160756144026e-01,5.620820302449869299e-01,-1.596926264866019018e-01
6.814987421385437782e-01,5.620701283414967220e-01,-1.597147433251502324e-01
6.816012836280244125e-01,5.620582250255383716e-01,-1.597368605928532470e-01
6.817038405463772266e-01,5.620463203021029974e-01,-1.597589782908726552e-01
6.818064128959239190e-01,5.620344141759602286e-01,-1.597810964203447426e-01
6.819090006789861880e-01,5.620225066518786949e-01,-1.598032149823726544e-01
6.820116038978863982e-01,5.620105977346540049e-01,-1.598253339780713878e-01
6.821142225549469140e-01,5.619986874291662549e-01,-1.598474534085465582e-01
6.822168566524907662e-01,5.619867757400722752e-01,-1.598695732749562948e-01
6.823195061928412075e-01,5.619748626719818230e-01,-1.598916935783875060e-01
6.824221711783217126e-01,5.619629482298527101e-01,-1.599138143199494988e-01
6.825248516112563113e-01,5.619510324182406258e-01,-1.599359355007330952e-01
6.826275474939693666e-01,5.619391152417304580e-01,-1.599580571218514324e-01
6.827302588287853524e-01,5.619271967051935324e-01,-1.599801791844326637e-01
6.828329856180294088e-01,5.619152768131686626e-01,-1.600023016895491812e-01
6.829357278640267870e-01,5.619033555702781513e-01,-1.600244246382879765e-01
6.830384855691032930e-01,5.618914329812184638e-01,-1.600465480317672384e-01
6.831412587355849553e-01,5.618795090505197543e-01,-1.600686718710732925e-01
6.832440473657980240e-01,5.618675837828166486e-01,-1.600907961572627658e-01
6.833468514620694156e-01,5.618556571825795709e-01,-1.601129208914824908e-01
6.834496710267260466e-01,5.618437292544253836e-01,-1.601350460747770488e-01
6.835525060620956106e-01,5.618318000029128845e-01,-1.601571717082185820e-01
6.836553565705056901e-01,5.618198694325401421e-01,-1.601792977929225315e-01
6.837582225542845338e-01,5.618079375477149640e-01,-1.602014243299491325e-01
6.838611040157605014e-01,5.617960043530468850e-01,-1.602235513203601469e-01
6.839640009572626189e-01,5.617840698529592558e-01,-1.602456787652393189e-01
6.840669133811200231e-01,5.617721340518582185e-01,-1.602678066656577638e-01
6.841698412896622949e-01,5.617601969543017937e-01,-1.602899350226722475e-01
6.842727846852192375e-01,5.617482585644860693e-01,-1.603120638373706774e-01
6.843757435701210978e-01,5.617363188870950763e-01,-1.603341931107810925e-01
6.844787179466985672e-01,5.617243779262057757e-01,-1.603563228439726096e-01
6.845817078172825587e-01,5.617124356864361401e-01,-1.603784530380480411e-01
6.846847131842043188e-01,5.617004921719714883e-01,-1.604005836939631502e-01
6.847877340497956489e-01,5.616885473871728873e-01,-1.604227148128928582e-01
6.848907704163883503e-01,5.616766013365859234e-01,-1.604448463957877935e-01
6.849938222863150017e-01,5.616646540241501118e-01,-1.604669784437595115e-01
6.850968896619080706e-01,5.616527054543789532e-01,-1.604891109577850916e-01
6.851999725455008017e-01,5.616407556315240468e-01,-1.605112439389980994e-01
6.853030709394264397e-01,5.616288045597157552e-01,-1.605333773883488302e-01
6.854061848460188955e-01,5.616168522432836152e-01,-1.605555113068994622e-01
6.855093142676121909e-01,5.616048986864413672e-01,-1.605776456957495046e-01
6.856124592065407919e-01,5.615929438934468276e-01,-1.605997805558559977e-01
6.857156196651394975e-01,5.615809878683244438e-01,-1.606219158882630227e-01
6.858187956457435508e-01,5.615690306153015010e-01,-1.606440516940288721e-01
6.859219871506883059e-01,5.615570721387281861e-01,-1.606661879741368981e-01
6.860251941823098942e-01,5.615451124424450935e-01,-1.606883247296612416e-01
6.861284167429442249e-01,5.615331515307246946e-01,-1.607104619615847274e-01
6.862316548349280954e-01,5.615211894076876931e-01,-1.607325996709199345e-01
6.863349084605983030e-01,5.615092260773835164e-01,-1.607547378586972608e-01
6.864381776222920895e-01,5.614972615438885706e-01,-1.607768765259458277e-01
6.865414623223472512e-01,5.614852958111378189e-01,-1.607990156736409104e-01
6.866447625631014740e-01,5.614733288833925196e-01,-1.608211553028399687e-01
6.867480783468934424e-01,5.614613607645141391e-01,-1.608432954145028182e-01
