omega,Re_G_variance,Im_G_variance
1.135224079408568265e+01,2.652762517013834871e-12,2.216662762810252453e-12
1.135394890535278734e+01,2.652766485646712143e-12,2.216634767999889905e-12
1.135565727363031563e+01,2.652770451208522257e-12,2.216606776129797793e-12
1.135736589895691750e+01,2.652774413134176856e-12,2.216578787184428515e-12
1.135907478137129267e+01,2.652778372169575153e-12,2.216550801385839272e-12
1.136078392091209821e+01,2.652782328009566665e-12,2.216522818558353543e-12
1.136249331761804982e+01,2.652786279591790166e-12,2.216494838438489260e-12
1.136420297152781522e+01,2.652790229142660839e-12,2.216466862157386427e-12
1.136591288268010835e+01,2.652794175272070160e-12,2.216438888929864446e-12
1.136762305111364491e+01,2.652798118217345456e-12,2.216410919117430729e-12
1.136933347686711571e+01,2.652802057786351007e-12,2.216382952342968062e-12
1.137104415997925777e+01,2.652805994645879206e-12,2.216354989345034428e-12
1.137275510048877614e+01,2.652809927823978293e-12,2.216327029643208739e-12
1.137446629843441848e+01,2.652813857252829555e-12,2.216299073046325034e-12
1.137617775385490049e+01,2.652817784243423386e-12,2.216271120411720473e-12
1.137788946678898405e+01,2.652821708004633423e-12,2.216243171238320303e-12
1.137960143727539197e+01,2.652825628039177100e-12,2.216215225572547209e-12
1.138131366535290212e+01,2.652829544946038194e-12,2.216187283476316145e-12
1.138302615106024973e+01,2.652833458680002480e-12,2.216159345125170345e-12
1.138473889443621978e+01,2.652837369568813617e-12,2.216131410766954609e-12
1.138645189551956172e+01,2.652841276324065101e-12,2.216103479843796198e-12
1.138816515434907295e+01,2.652845179985510440e-12,2.216075552763651463e-12
1.138987867096351181e+01,2.652849080813083064e-12,2.216047629671064964e-12
1.139159244540168991e+01,2.652852978298196952e-12,2.216019710844859172e-12
1.139330647770237626e+01,2.652856871819246067e-12,2.215991795215865986e-12
1.139502076790439666e+01,2.652860762551608823e-12,2.215963884132004085e-12
1.139673531604652723e+01,2.652864649760662000e-12,2.215935976952777179e-12
1.139845012216759557e+01,2.652868534124505887e-12,2.215908074018978430e-12
1.140016518630642928e+01,2.652872414625970863e-12,2.215880175051644005e-12
1.140188050850182400e+01,2.652876292406533055e-12,2.215852280582649421e-12
1.140359608879263575e+01,2.652880165420553805e-12,2.215824389635823005e-12
1.140531192721767262e+01,2.652884036764728331e-12,2.215796503667480041e-12
1.140702802381579950e+01,2.652887904031758699e-12,2.215768621809905642e-12
1.140874437862583690e+01,2.652891767673710017e-12,2.215740744274766362e-12
1.141046099168666395e+01,2.652895628436497655e-12,2.215712871191092279e-12
1.141217786303711179e+01,2.652899485901945866e-12,2.215685002677583001e-12
1.141389499271606667e+01,2.652903338962462637e-12,2.215657138191903297e-12
1.141561238076237750e+01,2.652907189121190640e-12,2.215629278580921323e-12
1.141733002721493939e+01,2.652911036445934454e-12,2.215601423782577127e-12
1.141904793211261371e+01,2.652914880394196881e-12,2.215573573667678265e-12
1.142076609549430621e+01,2.652918720118325801e-12,2.215545727828170239e-12
1.142248451739889070e+01,2.652922556850222559e-12,2.215517886914657259e-12
1.142420319786528715e+01,2.652926390352540037e-12,2.215490050792783058e-12
1.142592213693237646e+01,2.652930220354024792e-12,2.215462219581233920e-12
1.142764133463909104e+01,2.652934046628629525e-12,2.215434393063031241e-12
1.142936079102432601e+01,2.652937869696237252e-12,2.215406571604734778e-12
1.143108050612702620e+01,2.652941689206479225e-12,2.215378755046168760e-12
1.143280047998609561e+01,2.652945505102837766e-12,2.215350943382080106e-12
1.143452071264047909e+01,2.652949317554835622e-12,2.215323136808609172e-12
1.143624120412912859e+01,2.652953127003242931e-12,2.215295335666478842e-12
1.143796195449096587e+01,2.652956932668214572e-12,2.215267539268799222e-12
1.143968296376496596e+01,2.652960734583648794e-12,2.215239748095718368e-12
1.144140423199006129e+01,2.652964533077295719e-12,2.215211962219434847e-12
1.144312575920524111e+01,2.652968328499511574e-12,2.215184181768945216e-12
1.144484754544944849e+01,2.652972120285187405e-12,2.215156406594403362e-12
1.144656959076168157e+01,2.652975908897699047e-12,2.215128636907424545e-12
1.144829189518089763e+01,2.652979693376365885e-12,2.215100872423907766e-12
1.145001445874610724e+01,2.652983474161959267e-12,2.215073113370957320e-12
1.145173728149628012e+01,2.652987252350771384e-12,2.215045360084108441e-12
1.145346036347043572e+01,2.652991026270089962e-12,2.215017612108862944e-12
1.145518370470755620e+01,2.652994796564124311e-12,2.214989869708463386e-12
1.145690730524667522e+01,2.652998563413700638e-12,2.214962133032549889e-12
1.145863116512678381e+01,2.653002327474332920e-12,2.214934402437297217e-12
1.146035528438692630e+01,2.653006087208928536e-12,2.214906677142916389e-12
1.146207966306610970e+01,2.653009843645971468e-12,2.214878957743101751e-12
1.146380430120338900e+01,2.653013596265556486e-12,2.214851244191275926e-12
1.146552919883778010e+01,2.653017345542364900e-12,2.214823536477005047e-12
1.146725435600835219e+01,2.653021091069512707e-12,2.214795834682796342e-12
1.146897977275413183e+01,2.653024833299078344e-12,2.214768139004745738e-12
1.147070544911418821e+01,2.653028571914593738e-12,2.214740449391109210e-12
1.147243138512759586e+01,2.653032306396152448e-12,2.214712765547474276e-12
1.147415758083340087e+01,2.653036037817451469e-12,2.214685088015868401e-12
1.147588403627069908e+01,2.653039765692490686e-12,2.214657416661934914e-12
1.147761075147855081e+01,2.653043489343131440e-12,2.214629751351320783e-12
1.147933772649606254e+01,2.653047209797864982e-12,2.214602092311090720e-12
1.148106496136230348e+01,2.653050926977568335e-12,2.214574439701185428e-12
1.148279245611639610e+01,2.653054639661596758e-12,2.214546793222032644e-12
1.148452021079742202e+01,2.653058349341833089e-12,2.214519153327862768e-12
1.148624822544451263e+01,2.653062055690506607e-12,2.214491520054696527e-12
1.148797650009676019e+01,2.653065757837338489e-12,2.214463892875795970e-12
1.148970503479331029e+01,2.653069456392640604e-12,2.214436272436410442e-12
1.149143382957326587e+01,2.653073151107756322e-12,2.214408658431809110e-12
1.149316288447578671e+01,2.653076842163513867e-12,2.214381050928991179e-12
1.149489219953998642e+01,2.653080529412975590e-12,2.214353450201465859e-12
1.149662177480503367e+01,2.653084213692501869e-12,2.214325856465944776e-12
1.149835161031005626e+01,2.653087894131811054e-12,2.214298269428026353e-12
1.150008170609423352e+01,2.653091570595267739e-12,2.214270688989497029e-12
1.150181206219670749e+01,2.653095243139375065e-12,2.214243115227676783e-12
1.150354267865665570e+01,2.653098912623099917e-12,2.214215548808422181e-12
1.150527355551326636e+01,2.653102577837088891e-12,2.214187989050137204e-12
1.150700469280569571e+01,2.653106239188216298e-12,2.214160436081765093e-12
1.150873609057315505e+01,2.653109897659776935e-12,2.214132890631097963e-12
1.151046774885480950e+01,2.653113551997205194e-12,2.214105352073336975e-12
1.151219966768988634e+01,2.653117202177888103e-12,2.214077820398032512e-12
1.151393184711756135e+01,2.653120849354656944e-12,2.214050296224550192e-12
1.151566428717706891e+01,2.653124492216431658e-12,2.214022779082975093e-12
1.151739698790760258e+01,2.653128131373531384e-12,2.213995269148700199e-12
1.151912994934840739e+01,2.653131767210229176e-12,2.213967766726172002e-12
1.152086317153868755e+01,2.653135399150096470e-12,2.213940271608760945e-12
1.152259665451770054e+01,2.653139027046194808e-12,2.213912783801497159e-12
1.152433039832466122e+01,2.653142651339308867e-12,2.213885303541710394e-12
1.152606440299883950e+01,2.653146271837290407e-12,2.213857830576315291e-12
1.152779866857946089e+01,2.653149888732272723e-12,2.213830365498828479e-12
1.152953319510580954e+01,2.653153501594756420e-12,2.213802907689650482e-12
1.153126798261712338e+01,2.653157110537757471e-12,2.213775457577103338e-12
1.153300303115269543e+01,2.653160716081180298e-12,2.213748015166209502e-12
1.153473834075177606e+01,2.653164317885944666e-12,2.213720580637500337e-12
1.153647391145367074e+01,2.653167915511246915e-12,2.213693153624330055e-12
1.153820974329764226e+01,2.653171509816065643e-12,2.213665734689217419e-12
1.153994583632299431e+01,2.653175099907498961e-12,2.213638323419060030e-12
1.154168219056903766e+01,2.653178686373267580e-12,2.213610920221509700e-12
1.154341880607505466e+01,2.653182268806474168e-12,2.213583524771221109e-12
1.154515568288037741e+01,2.653185847681815786e-12,2.213556137604886242e-12
1.154689282102429893e+01,2.653189422185504635e-12,2.213528758010023500e-12
1.154863022054616550e+01,2.653192993221732732e-12,2.213501386848513885e-12
1.155036788148528260e+01,2.653196560304485423e-12,2.213474023629837676e-12
1.155210580388100539e+01,2.653200123558081329e-12,2.213446668751302890e-12
1.155384398777265353e+01,2.653203683355497320e-12,2.213419322228243468e-12
1.155558243319959466e+01,2.653207238769917909e-12,2.213391983719838378e-12
1.155732114020115553e+01,2.653210790400369283e-12,2.213364653633710353e-12
1.155906010881671975e+01,2.653214338201633175e-12,2.213337331835505147e-12
1.156079933908562829e+01,2.653217882230215151e-12,2.213310018454111878e-12
1.156253883104727187e+01,2.653221422700856629e-12,2.213282713783584772e-12
1.156427858474100212e+01,2.653224958969303062e-12,2.213255417400523274e-12
1.156601860020622574e+01,2.653228491001639235e-12,2.213228129418329080e-12
1.156775887748230680e+01,2.653232019679457526e-12,2.213200850363316452e-12
1.156949941660866088e+01,2.653235543895097662e-12,2.213173579564341416e-12
1.157124021762466448e+01,2.653239064744903130e-12,2.213146317785136842e-12
1.157298128056973319e+01,2.653242582149748533e-12,2.213119064999732974e-12
1.157472260548329146e+01,2.653246094369024121e-12,2.213091820263446740e-12
1.157646419240473179e+01,2.653249603651942224e-12,2.213064584974839820e-12
1.157820604137350173e+01,2.653253107930114698e-12,2.213037357853750856e-12
1.157994815242900621e+01,2.653256609814442232e-12,2.213010140469041779e-12
1.158169052561070167e+01,2.653260106309717963e-12,2.212982931375405108e-12
1.158343316095800901e+01,2.653263600128568428e-12,2.212955731754594364e-12
1.158517605851039356e+01,2.653267089259114277e-12,2.212928540920009248e-12
1.158691921830728866e+01,2.653270573870887146e-12,2.212901358954068131e-12
1.158866264038817562e+01,2.653274055636673628e-12,2.212874186517226265e-12
1.159040632479249311e+01,2.653277533053211092e-12,2.212847023186106923e-12
1.159215027155973665e+01,2.653281006663020160e-12,2.212819869203111991e-12
1.159389448072936091e+01,2.653284475878353464e-12,2.212792724124230062e-12
1.159563895234086672e+01,2.653287941806866833e-12,2.212765588790531759e-12
1.159738368643372475e+01,2.653291402674028843e-12,2.212738462329649303e-12
1.159912868304744826e+01,2.653294860457804841e-12,2.212711345546517482e-12
1.160087394222151502e+01,2.653298314050521633e-12,2.212684238353227352e-12
1.160261946399545607e+01,2.653301763904280677e-12,2.212657140568978153e-12
1.160436524840875805e+01,2.653305209318304899e-12,2.212630052260689120e-12
1.160611129550096265e+01,2.653308651049868860e-12,2.212602973567530160e-12
1.160785760531157251e+01,2.653312088160837463e-12,2.212575904272577600e-12
1.160960417788012577e+01,2.653315521973624917e-12,2.212548844927854945e-12
1.161135101324617125e+01,2.653318951086681112e-12,2.212521795182257953e-12
1.161309811144922932e+01,2.653322376788513931e-12,2.212494755252360117e-12
1.161484547252886834e+01,2.653325798536582558e-12,2.212467725313444161e-12
1.161659309652462113e+01,2.653329215980493203e-12,2.212440705029893668e-12
1.161834098347606670e+01,2.653332628803758406e-12,2.212413694540869658e-12
1.162008913342275207e+01,2.653336038441826932e-12,2.212386694062935933e-12
1.162183754640426869e+01,2.653339443504445663e-12,2.212359703611393718e-12
1.162358622246017070e+01,2.653342844873225956e-12,2.212332723289270620e-12
1.162533516163006730e+01,2.653346242525555246e-12,2.212305753091224296e-12
1.162708436395352329e+01,2.653349635625016206e-12,2.212278793011912405e-12
1.162883382947015498e+01,2.653353024928891071e-12,2.212251842963426810e-12
1.163058355821954493e+01,2.653356409838121342e-12,2.212224902997190843e-12
1.163233355024132010e+01,2.653359791143898411e-12,2.212197973680652827e-12
1.163408380557507016e+01,2.653363167817654688e-12,2.212171054296347883e-12
1.163583432426043984e+01,2.653366540650582372e-12,2.212144145318836558e-12
1.163758510633703125e+01,2.653369909213165102e-12,2.212117246778893361e-12
1.163933615184449621e+01,2.653373273471485646e-12,2.212090358392523118e-12
1.164108746082244927e+01,2.653376634510613924e-12,2.212063480954200897e-12
1.164283903331055825e+01,2.653379991109830473e-12,2.212036614009642581e-12
1.164459086934844656e+01,2.653383343789060313e-12,2.212009757610260595e-12
1.164634296897578203e+01,2.653386691904029914e-12,2.211982911487545568e-12
1.164809533223223781e+01,2.653390036336359117e-12,2.211956076399830676e-12
1.164984795915745686e+01,2.653393375797506109e-12,2.211929251609044630e-12
1.165160084979113542e+01,2.653396711971600118e-12,2.211902437796112978e-12
1.165335400417292888e+01,2.653400043750945732e-12,2.211875634708004483e-12
1.165510742234254593e+01,2.653403371655470396e-12,2.211848842447724537e-12
1.165686110433965261e+01,2.653406695018292455e-12,2.211822061076997052e-12
1.165861505020397004e+01,2.653410014223704352e-12,2.211795290482111349e-12
1.166036925997517670e+01,2.653413329859452243e-12,2.211768531039538409e-12
1.166212373369300437e+01,2.653416641043898112e-12,2.211741782635564324e-12
1.166387847139714751e+01,2.653419947799638368e-12,2.211715044991367431e-12
1.166563347312734500e+01,2.653423251030905418e-12,2.211688318756874605e-12
1.166738873892330552e+01,2.653426549550876431e-12,2.211661603426237031e-12
1.166914426882478040e+01,2.653429843958603040e-12,2.211634899324315759e-12
1.167090006287148718e+01,2.653433134457530881e-12,2.211608206533463324e-12
1.167265612110319317e+01,2.653436420550320842e-12,2.211581524872893506e-12
1.167441244355962660e+01,2.653439702881236357e-12,2.211554854615862673e-12
1.167616903028056541e+01,2.653442980760786034e-12,2.211528195524831050e-12
1.167792588130575027e+01,2.653446254697597901e-12,2.211501548063950358e-12
1.167968299667495913e+01,2.653449524454301009e-12,2.211474912067912105e-12
1.168144037642798061e+01,2.653452789307491583e-12,2.211448287108281971e-12
1.168319802060457135e+01,2.653456050534407574e-12,2.211421673994883507e-12
1.168495592924454130e+01,2.653459307886373771e-12,2.211395072639797271e-12
1.168671410238765773e+01,2.653462560447834522e-12,2.211368482501087482e-12
1.168847254007374303e+01,2.653465808806540830e-12,2.211341904068685381e-12
1.169023124234257871e+01,2.653469052951182373e-12,2.211315337007031906e-12
1.169199020923399956e+01,2.653472293492118682e-12,2.211288782358085438e-12
1.169374944078779599e+01,2.653475529072969845e-12,2.211262239151699636e-12
1.169550893704381700e+01,2.653478761287466526e-12,2.211235707903586068e-12
1.169726869804186364e+01,2.653481988609681022e-12,2.211209188412327064e-12
1.169902872382179737e+01,2.653485211977763780e-12,2.211182680672554835e-12
1.170078901442343344e+01,2.653488430815247864e-12,2.211156184947172260e-12
1.170254956988664041e+01,2.653491645427310009e-12,2.211129701137945178e-12
1.170431039025124775e+01,2.653494855904367763e-12,2.211103229399432368e-12
1.170607147555714000e+01,2.653498062947208700e-12,2.211076770056433891e-12
1.170783282584415375e+01,2.653501264916868546e-12,2.211050322443228085e-12
1.170959444115218595e+01,2.653504462593256641e-12,2.211023887044544405e-12
1.171135632152108741e+01,2.653507656100700493e-12,2.210997463731194444e-12
1.171311846699076575e+01,2.653510845382676362e-12,2.210971052673206633e-12
1.171488087760108421e+01,2.653514030687846535e-12,2.210944654195368106e-12
1.171664355339194863e+01,2.653517211213677393e-12,2.210918267647451087e-12
1.171840649440327375e+01,2.653520387819203271e-12,2.210891893560595598e-12
